hash,CFG,EH,GI,OP,PF,RB,label
012115c6eb62e342446baf9af0ee6640,0.73070068359375,0.9268197,0.9875614404678345,0.6603389000000001,0.99986058,0.9990234375,1
01235b4414e5193190d87281f98ae5f8,0.85283203125,0.9536155,0.9753775000572203,0.648249,0.99974266,0.9990234375,1
0126094af0d41657ade8c51bc0eb52a2,0.56904296875,6.413845e-20,0.0233589840587228,0.2670517,0.0080900137512,0.0024915695190429,0
012c9b7c9bd2f16c4bf4277ca85cf83e,0.3204544067382812,0.046364844,0.0543047250015661,0.38843384,0.009116406546,0.0346931457519531,0
012dc7a9772612267948c79ab8f52c94,0.335040283203125,0.05267232,0.2091386219346532,0.1724199,0.0896765453999999,0.0025020837783813,0
0133b0d675839f26689b6fa6173be0fc,0.87744140625,0.9780158,1.0,0.6579482,0.999888442,0.9974609375,1
01341338652ef2f8b81da86fb928c8a2,0.327685546875,0.27593318,0.2214938278950285,0.4753787999999999,0.8932057139999999,0.74595947265625,0
0135e435bb0aad0bd8e950f726813fc9,0.099273681640625,0.33696184,0.1265057126698869,0.019044513,0.000212771554,0.0031001091003417,0
013b1a688eba34cf61e195dcfd323f20,0.1321681976318359,9.251307e-06,0.1869613989503136,0.25371948,0.0003625880399999,0.0069202065467834,0
013d863d784064af8c4a0d4e75f2ea62,0.231549072265625,3.6735316e-06,0.0052155891763426,0.34863767,0.000961255858,0.0211013793945312,0
013dcc852680da4a58d8964474a4c4b6,0.85048828125,0.90940225,0.98457350730896,0.66725487,0.999812894,0.9990234375,1
013e358dbe70b19e21154c9b41b427e4,0.2067947387695312,0.44418472,0.0154283350522749,0.32486185,0.004868029528,0.01683349609375,0
013eb27099c9dac3249dc32290ef8580,0.89462890625,0.9817671999999998,0.9999419569969176,0.649492,0.999920386,0.99794921875,1
013fe58fde95b085bc2a085966872ce3,0.64140625,0.9490384,0.9912539124488832,0.6506809,0.999779742,0.99892578125,1
014025d28c2901a05f3e04b8f76db7f5,0.0082438230514526,5.303641000000003e-16,0.7641117181628942,0.058779597,9.41923192e-05,0.0061204195022583,0
014ca0eae0fdf83ffb6c21bb44ffbba6,0.8830078125,0.9223515,0.9896891713142396,0.6549461999999999,0.999744632,0.99912109375,1
014fc7ab3c40ff0022297260970db243,0.85732421875,0.943478,0.9457952857017518,0.649365,0.999843364,0.99892578125,1
0151659dec94f5be2890d88727d073b8,0.058526611328125,9.494906999999998e-09,0.0799895531677521,0.35389715,0.05114329562,0.0016488790512084,0
01530cd471bc6800fe97895f79099ba9,0.2067947387695312,0.8718635,0.0391872869309736,0.3229604,0.01924323414,0.0127349853515625,0
01533dfa317cceac9148261db0e5afb4,0.7490234375,0.9760445,0.999999976158142,0.65377325,0.999935912,0.998046875,1
015377f8258e4d0965b6a35d2150992d,0.86083984375,0.8817333,0.991083800792694,0.6570835999999999,0.99980294,0.99912109375,1
01568d0363a76ac549637827727ff337,0.871484375,0.9283062,0.989379358291626,0.6603788,0.999638668,0.99912109375,1
015fd6c18baa0b52fb5f5a66a913412e,0.007982063293457,5.508858999999998e-16,0.0639177789678797,0.060799904,0.00012886844,0.005875015258789,0
0163d47b2dc5924632e2cc3506ad6e07,0.85078125,0.94734925,0.9923979878425598,0.65158767,0.999875396,0.99912109375,1
0167ab906b6f0d56a94d157f5c10c2de,0.8666015625,0.88987654,0.994567048549652,0.64782417,0.999236024,0.99912109375,1
016818094dab91c4a47e7c8834e99ea7,0.1418326377868652,0.00061957317,0.00251397938828,0.3176892,0.000158966926,0.007635498046875,0
016949a83656598f91c1d8b8c58b9fd3,0.0234087824821472,0.028748065,0.046133658546023,0.24444588,0.000259792896,0.0217666625976562,0
0169fbb23e2f3548641bb58dfffbfcb2,0.86669921875,0.97857505,0.9833196640014648,0.6674960999999999,0.997865956,0.99794921875,1
0171ff872626a0ad9cb94c2c40fce5cc,0.0078197002410888,6.851283999999998e-16,0.7751749090850353,0.04531733,0.00016263676,0.0060607433319091,0
0173d2d4577128b3d1fcd1525a05b56b,0.17581787109375,0.017654028,0.2774855459126936,0.34908754,0.02455134442,0.0669464111328125,0
0179689b4e74f488a3c1c6a1dd06c027,0.87451171875,0.9626029,0.9801218509674072,0.65303326,0.99979392,0.998828125,0
0179f8c9367849136962aef82eae2a4c,0.0080738067626953,7.046885999999999e-11,0.29417641046075,0.026525427,0.000350906096,0.0052696228027343,0
017bbcfe11016f038127628a6bd5a0c8,0.0075899124145507,1.7984131e-07,0.4098106072284281,0.05182315,0.000551220222,0.0048057556152343,0
017c5a91051004513aa4bd5fa4418c18,0.1403162956237792,0.0011737391,0.005455292162989,0.32721475,0.000275339316,0.0077917218208312,0
017f632884d747ac3a5f064e2666aa7b,0.131024169921875,0.05785034,0.0959302313494802,0.38063008,0.00374177774,0.0013652205467224,0
0180ac6fbdeb4c37512b9910bb79564c,0.1668281555175781,0.87836313,0.5588817533105612,0.22399648,0.623913186,0.0262619018554687,0
018259b8feff1da6ced12c3bd2cf62d0,0.0481319904327392,0.0033537827,0.0153588094118504,0.10655315,0.000621433992,0.0214061737060546,0
0187c1001b0963f409027ed4463908ab,0.0080026388168334,6.177848e-16,0.7989239037036896,0.058247745,9.5033017e-05,0.0060784101486206,0
018d2ca855e0d471fc605c39e4612605,0.85146484375,0.96174765,0.9931149363517762,0.65480256,0.999803754,0.99921875,1
019f94493f60d6cb145b4ce0af61a04c,0.2989990234375,0.15647101,0.2530853800475597,0.57720315,0.7806746139999999,0.0193498134613037,0
01a0c23259c7322141be692c6f497b17,0.020582377910614,0.31389254,0.1920343102887272,0.32616144,0.000616326614,0.0244735717773437,0
01a2fd978c70340c68062339c9e4e67e,0.1058956146240234,0.0006135133,0.0052533413146107,0.31448174,0.00014640745,0.0076481819152832,0
01a462a8b743002d4323b7ffa0490ca6,0.0482391357421875,0.082148194,0.970984935760498,0.06943027,0.01271898682,0.0429962158203125,0
01a704abfda6eee9067a72a50141573d,0.0076274394989013,1.7513285e-07,0.3706356113776565,0.057030343,0.000559767844,0.0051338195800781,0
01abc7c1ec9c8d48c2de34b583d9c799,0.0089496612548828,5.4839915000000015e-16,0.3021097896038555,0.03851696,0.000122715248,0.0064158201217651,0
01b053f8c50ad83e6595702fa5d7291c,0.88017578125,0.8897642,0.9892942667007446,0.6608702,0.997784118,0.99912109375,1
01b1b4d51d5e5ca9fcfb3892e6440e88,0.1897247314453125,7.0283824e-07,0.0508282325907202,0.33110315,0.00568463814,0.0163318634033203,0
01b210320422d9bf04f2bba90a1726d6,0.87802734375,0.9770662,0.999999976158142,0.6511725,0.997817552,0.998046875,1
01b5d84335a7ffd0fcb49befc60ba9ff,0.04163818359375,0.0004757414599999,0.0011144529132451,0.09119268,0.0579442258,0.0042913436889648,0
01b8f50b28618f77ab9c48bae08b9228,0.275897216796875,6.2487837e-10,0.0275520247736082,0.27388197,0.023802255628,0.0019271850585937,0
01b995a93a469f1b37ffc5c24c5f3ce3,0.1273475646972656,0.7202464,0.0935579391012879,0.25239468,0.0480979437199999,0.0097549438476562,0
01c0a6a4a63401bb953ef639af7110d7,0.0481319904327392,0.0033418771,0.0122363883656134,0.10655315,0.000535379032,0.02149658203125,0
01c26f4b0d4c6e79bfa457bc41145ef6,0.0208175659179687,0.0005164205,0.0006775801743469,0.015826022,0.0180624472522,0.0004052400588989,0
01c4667b650b6534d36704bc5289ae3d,0.78115234375,0.9545628,0.9920394897460938,0.6537166999999999,0.999825604,0.99912109375,1
01cd52695ed37063a53059decf139ba2,0.2994873046875,9.3517234e-20,0.0177115901227807,0.114296496,0.0100653263299999,0.0025286555290222,0
01ce4aaaa089c884e6633fdfa35f4a12,0.87333984375,0.98122895,0.9999785423278807,0.6529046,0.999927994,0.99736328125,1
01d26154cd8a6b9ed8b0f0139c7d6296,0.055352783203125,5.343555e-10,0.0293396728722555,0.18874803,0.021897053248,0.0015858173370361,0
01d339047d8e109432a6f851128797df,0.8669921875,0.8569697000000001,0.993478298187256,0.6501571,0.999713154,0.9990234375,1
01d3860a9a1f3501c2907fb38ee15a76,0.85537109375,0.8952056999999999,0.990498661994934,0.654866,0.999902582,0.9990234375,1
01d598df31942dba6db9bc3254d8ae7a,0.85439453125,0.8454775999999999,0.9923909664154053,0.6608943,0.995879748,0.9984375,1
01d61d7b1ad969a101aa9428be70b2d6,0.86181640625,0.88705254,0.9921317458152772,0.6564703000000001,0.999628186,0.99912109375,0
01df6f04a58324572c53ed8cb5056962,0.09149169921875,0.7850557,0.5109570935368538,0.14950678,0.200048859,0.0039566755294799,0
01e57472328172bc5eeff301fb764eb2,0.0293319702148437,0.00013704726,0.0001111632814931,0.081083395,0.000106066906,0.0035366058349609,0
01e6ab8539f42558d332a1ba07f8cf69,0.87412109375,0.9474328000000002,0.9897924065589904,0.6536761999999999,0.99971076,0.99912109375,1
01e9720b02c8e2565749cef9ccbce1f6,0.0211696624755859,1.6460508000000005e-06,0.7766662776470185,0.26189238,0.1348687864,0.0002141952514648,0
01e989e1c7717449123c273bc3090f39,0.225787353515625,0.019757623,0.0089172687859218,0.26819092,0.01615696934,0.0190689086914062,0
01f54b8148912e81471f878482d5fd24,0.87236328125,0.9754521,0.9302888751029968,0.66685724,0.999909168,0.99765625,1
01faabac4f81c3b3de4d2180cb3cf003,0.1321681976318359,4.3787577e-07,0.2817220374160977,0.25371948,0.000364041652,0.0068068027496337,0
02019338931889e5009ee494b22f997e,0.848046875,0.9790144,0.9999017715454102,0.6507455,0.999919678,0.9978515625,1
02036a7607167ccef1fb576eb4467c35,0.04163818359375,0.0005341127,0.0019746003604808,0.09119268,0.073014614,0.0043364524841308,0
0205dd07261bd40cf93aaf172d1ac5ff,0.0467239379882812,0.11533946,0.121008577791963,0.38192782,0.05304547708,0.0227783203125,0
0207be3b4adbcde8798dbeb6cb450063,0.0534194946289062,8.491779e-20,0.0267073250288376,0.16213484,0.010106717558,0.0024560332298278,0
02110454d60fa4f9f50b88babf369276,0.1432848930358886,0.00410871,0.0365729575293641,0.3278864,0.00050607178,0.0076489806175231,0
021201587ea0cc126266f8ec100cff54,0.477001953125,0.28708172,0.4587483342736959,0.15636018,0.01831487822,0.0367462158203125,0
0218dbf1037298f89d965508968e073e,0.5543701171875,5.83297e-20,0.0243273995816707,0.11847661,0.012128821302,0.0023408889770507,0
021b2a431a4a9eac8391caae91e8a95d,0.79638671875,0.9335353,0.9920609831809998,0.65319633,0.99980106,0.99921875,1
021d969291dcf19aea568e6e34803425,0.875,0.95646876,0.9884002923965454,0.6600323,0.999730828,0.99892578125,1
021ffeb5094f5058ca27a2494973b1a3,0.87900390625,0.9775049,1.0,0.6634258000000001,0.999926178,0.998046875,1
02211d2efe8e4901c2cdb1e6f5c123e7,0.1432848930358886,0.0006550354,0.002917630227121,0.3278864,0.000213764124,0.0076292276382446,0
0223757bdefcf4b49df3c0bab9902e29,0.0088504791259765,6.8371335e-16,0.7822246994823218,0.05668395,0.00013924643,0.0059614658355712,0
0226fa0eb211818ab008758f421e4162,0.0076066017150878,5.959383e-16,0.359878991212463,0.0416904,0.00013740136,0.0062176942825317,0
022adbf67ad14229719652d938ed1ab8,0.823828125,0.96661437,0.9818374276161194,0.6599621999999999,0.999882398,0.9990234375,0
022c9006fd15c8b2b428bc72b3fdc4f3,0.82822265625,0.97897947,1.0,0.6577729,0.9999004,0.99794921875,1
022e2c17f2e846fed51283d1bb6d52fa,0.8908203125,0.5581126999999999,0.0394709698390215,0.6515864,0.1080991224,0.0255615234375,0
022f5cda498ea1feb7af640fb3331703,0.741943359375,0.9473874,0.9933674097061156,0.65819985,0.999845206,0.9990234375,1
02324ad6d1ffa4f99bbc0263f8e44c5e,0.0293319702148437,0.00013770674,0.0001037239832319,0.081083395,0.000101619837,0.0054367065429687,0
0232c45c6aefc893ff26545736180a69,0.4098388671875,0.1973985,0.1910959048196672,0.19033524,0.16429482,0.0278164386749267,0
0233f8f51f91ed35585f0fe0e254de4c,0.0288723945617675,6.418215e-16,0.8905383467674255,0.1343844,0.000160870468,0.0060160398483276,0
023847e163c11c1fc55e678c50dab8fa,0.85673828125,0.8849018,0.9859999656677246,0.65305895,0.999862782,0.9990234375,1
023ba631fbbb8e83ea5708c0111878bd,0.2807338714599609,0.6359615,0.5871657341718673,0.26971513,0.273790934,0.0248636245727539,1
023efa51de04f3d039afc37dd190cf31,0.8658203125,0.9313943,0.9948224186897278,0.6472265,0.99956507,0.9990234375,1
023f30159ad0a68c54e77c28ee4f14ae,0.623876953125,0.9822472,1.0,0.6489201,0.99988671,0.9978515625,1
0242f2deb23374392311e17c96903024,0.8828125,0.9780909,0.7672453672861593,0.65265816,0.999581528,0.998046875,0
02492e46f21d2aef1c9fafcfb325438e,0.307086181640625,7.8531325e-20,0.0196290272753685,0.08756388,0.010086765644,0.0024743556976318,0
024f8641d22a46068977d8f994bf7f47,0.3245903015136718,0.6685259,0.2805650973285082,0.25337046,0.041535909,0.0392791748046875,0
0251723ee5ab557809f6290f47836d9d,0.84580078125,0.8824378,0.9586266160011292,0.6553985999999999,0.9956209,0.99912109375,1
0252b2d71228e299546c3dc34af53649,0.384814453125,7.595737e-20,0.014573737012688,0.09877733,0.0080834403728,0.0023010373115539,0
025698e745fd9bb0e5671831353814a7,0.247235107421875,0.3948953,0.3121708253529505,0.27018845,0.13954841508,0.0305656433105468,0
0256eb05f893d4fd050a3fa3e4b52304,0.0094671249389648,5.247354000000003e-16,0.0422929575128364,0.06727731,9.25159512e-05,0.0058806419372558,0
0258c607344e132f0d305f04695389a5,0.88720703125,0.9607956,0.9287681102752684,0.6571081,0.999812668,0.99921875,1
0266d4e34bfc0e32b3ff5bf954b86a8f,0.2807338714599609,0.91640455,0.3991772225126624,0.26971513,0.368794668,0.0293027877807617,1
0268c8d37b070c1618bbc720f83d5723,0.121173095703125,0.0023274668,0.0319178400173768,0.13877735,0.315395476,0.0125327110290527,0
026bdcd409b4717b1247abdf26cb4742,0.85439453125,0.84482175,0.9923909664154053,0.6608943,0.995877968,0.9984375,1
026d211207833678d6b9a591b0341cda,0.8412109375,0.9398855,0.9925753235816956,0.65118754,0.999873188,0.998828125,1
027285639eb566604093237a1d742bfd,0.44635009765625,0.816837,0.5928801596164703,0.38577,0.966140216,0.1451751708984375,0
027372b50db108ee87228f794edd915b,0.832421875,0.9717171999999998,0.9863387942314148,0.65262336,0.999761186,0.99892578125,1
0283421bd93de149f206754a89238261,0.1249710083007812,0.022081668,0.202469457645202,0.057157844,0.02856641475,0.0094284057617187,0
02884c991cdac63c3561c064c50b7ff1,0.82841796875,0.93593705,0.9922440886497498,0.6521618,0.99977002,0.99912109375,1
0290c017951a37bd3d815942e3bc521d,0.0125950813293457,8.596221300000001e-16,0.981256115436554,0.051857114,0.000137502196,0.0064366102218627,0
02996eef64a032f31b7df7b504cb7cc6,0.1058956146240234,0.0006146379,0.0043807349549524,0.31448174,0.000149985652,0.0076211810111999,0
029c2566aaffdddeee1b48daaeca75be,0.87333984375,0.97887915,0.999999976158142,0.6581026999999999,0.99988861,0.9978515625,1
02a00ff898c76e82e9e1578ed54dcc71,0.7255859375,0.9004568000000001,0.9905304431915284,0.66260046,0.999571198,0.99892578125,1
02a1962c1a541cf31362d48378ebb10e,0.0243362426757812,0.018035982,0.0104463210523789,0.04018457,0.00018941592,0.0025990962982177,0
02a7052834594f7ef033120be6b10e3f,0.85859375,0.9629275,0.98757746219635,0.65158,0.999683914,0.9990234375,1
02bd26259ac0b3341e81d7b60107f5b6,0.86025390625,0.9494066,0.9855573415756226,0.6537279,0.999789118,0.9990234375,1
02ce08839428d9a37b80d5b9de4d1c1f,0.2365493774414062,7.7721065e-09,0.2016009255923564,0.34789094,0.005573553338,0.0023711442947387,0
02d52753332cf9e79bb17a4bfefcd9c4,0.1418326377868652,0.0006126297,0.0041496452683949,0.3176892,0.000187082976,0.0076494455337524,0
02d7d5a666104867ca47aef2f7d55228,0.39000244140625,0.028316373,0.4924207525822567,0.44734782,0.0368886206,0.0299471378326416,0
02d9e388f82b924214f0240eb9ab56ac,0.5687744140625,0.0023525532,0.4137744960375129,0.5821506999999999,0.5687294059999999,0.0748054504394531,0
02db1c7b1c580c2e49be12198fdc79f3,0.8197265625,0.97077334,0.999999976158142,0.65638226,0.99988776,0.99833984375,1
02df09a2ffd9b19f4c12eca690fa08d0,0.85185546875,0.013924907,0.1982557824154576,0.65616226,0.1485025579999999,0.0252548217773437,0
02e006da19787b414d1ff3df8f60fdb6,0.0481319904327392,0.0029855338,0.0071685942573243,0.10655315,0.00057117124,0.0214027404785156,0
02e0689d417dd8d364daf5f262ca04d5,0.2685791015625,1.3030076e-19,0.0211374063976109,0.18586498,0.0080589908399999,0.0025506377220153,0
02e1134f68860c487604aedb9ce3d89e,0.2450876235961914,0.005979494,0.0126414836437098,0.18499793,0.0026572215139999,0.0059379577636718,0
02e7b48b96b262e915d1d27577f5cd8b,0.1058956146240234,0.0006134521,0.0040467145864047,0.31448174,0.0001585881,0.00761239528656,0
02ef14a42d68a24f7807d36d3d6516ee,0.1395920991897583,0.0001570475,0.3146171510219574,0.13139388,0.00574925502,0.0155941009521484,0
